Name,Brand,SKU,Barcode,Category,CurrentStock,Unit,CostPrice,SellingPrice,ExpiryDate,Aisle,TempZone
Spiced Sea Salt Surface Floor Cleaner Rose 50g,FarmGold Foods,HOUS-001682,890100787734,Household & Personal Care,179,tube,228.31,393.41,2026-08-30,Aisle 11,ambient
Roasted Smoked Paprika Surmai Steaks 500g,Ganga Naturals,MEAT-001683,890100787735,Meat & Seafood,238,kg,906.90,1441.85,2026-08-29,Aisle 05,chilled
Low-Sodium Moong Dal Namkeen 350g,Mother Dairy Milling,SNAC-001684,890100787736,Snacks & Confectionery,123,bag,103.58,147.94,2027-01-13,Aisle 10,ambient
Extra-Virgin Roasted Makhana Foxnuts 5L,Organic Tattva Harvest,SNAC-001685,890100787737,Snacks & Confectionery,115,box,292.00,497.78,2027-05-30,Aisle 10,ambient
Signature Mixed Berries Frozen 2-Pack,Nature Harvest Agro,FROZ-001686,890100787738,Frozen Foods,113,tub,248.03,322.77,2027-02-02,Aisle 09,frozen
Cold-Pressed Chicken Sausages 350g,Tata Naturals,MEAT-001687,890100787739,Meat & Seafood,189,kg,458.86,706.38,2026-08-31,Aisle 04,chilled
Artisan Veg Burger Patties 6-Pack,Green Earth Milling,FROZ-001688,890100787740,Frozen Foods,218,packet,149.87,206.85,2027-03-14,Aisle 09,frozen
Cold-Pressed Mint Lime Sparkling Mineral Water 2-Pack,Patanjali Foods,BEVE-001689,890100787741,Beverages,246,box,142.55,180.11,2026-10-27,Aisle 05,ambient
Crisp Coconut Cream Sparkling Mineral Water 200g,Royal Indian Organics,BEVE-001690,890100787742,Beverages,211,can,49.90,87.45,2026-08-28,Aisle 06,ambient
Roasted Makhana Crunch Pomegranates 2kg,Pashmina Goods,FRES-001691,890100787743,Fresh Produce,88,bag,62.27,99.34,2026-09-08,Aisle 02,ambient
Extra-Virgin Pure Jaggery Powder (Gud) 330ml,Bhoomi Dairy,PANT-001692,890100787744,Pantry & Dry Goods,172,jar,108.36,139.39,2026-08-20,Aisle 08,ambient
Homestyle Dry Fruits Trail Mix 8-Pack,Tata Milling,SNAC-001693,890100787745,Snacks & Confectionery,82,box,519.10,722.84,2027-05-11,Aisle 09,ambient
Organic Kachi Ghani Mustard Masala Potato Chips 500ml,Everest Plantations,SNAC-001694,890100787746,Snacks & Confectionery,130,tub,357.09,450.45,2027-01-15,Aisle 09,ambient
Rustic Masala Chai Flavored Yogurt 1kg,Pashmina Kitchens,DAIR-001695,890100787747,Dairy & Eggs,200,packet,61.63,105.32,2026-09-19,Aisle 03,chilled
Select Pasture Eggs 1L,Tata Mills,DAIR-001696,890100787748,Dairy & Eggs,4,bottle,207.47,331.21,2026-09-07,Aisle 02,chilled
Handcrafted Golden Ginger Organic Brown Sugar 6-Pack,FarmGold Foods,PANT-001697,890100787749,Pantry & Dry Goods,42,packet,84.25,154.20,2027-02-05,Aisle 08,ambient
Royal Nagpur Orange Fruit Cake Slice 5kg,Nature Harvest Provisions,BAKE-001698,890100787750,Bakery & Deli,236,pcs,28.70,40.47,2026-08-28,Aisle 04,ambient
Handcrafted Bamboo Toothbrush 2pk 500ml,Desi Organics Agro,HOUS-001699,890100787751,Household & Personal Care,250,tube,139.94,237.79,2027-10-14,Aisle 11,ambient
Raw Cold-Pressed Groundnut Oil 150g,Amul Agro,PANT-001700,890100787752,Pantry & Dry Goods,126,bottle,588.54,766.66,2027-05-02,Aisle 08,ambient
Heritage Cardamom Spiced Aloo Tikki 8-Pack 10-Pack,Catch Mills,FROZ-001701,890100787753,Frozen Foods,215,pack,237.83,370.40,2027-01-23,Aisle 09,frozen
Low-Sodium Tandoori Smoked Heavy Cream 330ml,Pure Vedic Botanicals,DAIR-001702,890100787754,Dairy & Eggs,129,carton,83.38,105.00,2026-08-31,Aisle 03,chilled
Valley Fresh Fabric Softener Floral 50g,Nilgiri Springs,HOUS-001703,890100787755,Household & Personal Care,149,bottle,311.20,551.00,2027-09-26,Aisle 12,ambient
Rustic Makhana Crunch Yukon Gold Potatoes 2kg,Royal Indian Organics,FRES-001704,890100787756,Fresh Produce,148,pcs,18.54,23.36,2026-09-16,Aisle 01,chilled
Desi Mozzarella Shredded 150ml,Desi Organics Plantations,DAIR-001705,890100787757,Dairy & Eggs,40,box,231.10,365.34,2026-08-18,Aisle 03,chilled
Zero-Sugar Caramelized Onion Surface Floor Cleaner Rose 1L,Nature Harvest Goods,HOUS-001706,890100787758,Household & Personal Care,184,pack,244.12,341.98,2028-11-29,Aisle 12,ambient
Rustic Alphonso Mangoes 100g,Bhoomi Dairy,FRES-001707,890100787759,Fresh Produce,66,bunch,157.93,207.78,2026-09-06,Aisle 02,chilled
Smoked Alphonso Mango Fresh Rohu Fish 24-Pack,SunBrite Foods,MEAT-001708,890100787760,Meat & Seafood,75,kg,297.15,476.02,2026-09-03,Aisle 04,chilled
Extra-Virgin Kulcha 4-Pack 6-Pack,Himalayan Botanicals,BAKE-001709,890100787761,Bakery & Deli,22,pcs,88.13,135.04,2026-09-03,Aisle 03,ambient
Zero-Sugar Kashmiri Saffron Frozen Veg Momos 200g,Fortune Botanicals,FROZ-001710,890100787762,Frozen Foods,130,pack,203.22,372.73,2026-08-29,Aisle 09,frozen
Spiced Cinnamon Swirl Buns 12-Pack,Nature Harvest Provisions,BAKE-001711,890100787763,Bakery & Deli,243,pcs,33.59,59.52,2026-09-03,Aisle 04,chilled
Sweet Cinnamon Spice Soan Papdi Box 1.5L,Deccan Organics,SNAC-001712,890100787764,Snacks & Confectionery,191,bag,47.72,63.58,2027-03-18,Aisle 09,ambient
Pure Kesar Pista Veg Burger Patties 1kg,Mother Dairy Dairy,FROZ-001713,890100787765,Frozen Foods,190,pack,143.51,193.50,2027-06-28,Aisle 08,frozen
Crisp Cardamom Spiced Mutton Chops 750g,Pure Vedic Organics,MEAT-001714,890100787766,Meat & Seafood,172,kg,780.36,981.84,2026-09-02,Aisle 05,chilled
Stone-Ground Smoked Paprika Ayurvedic Bath Soap 250g,Himalayan Agro,HOUS-001715,890100787767,Household & Personal Care,9,pack,595.72,858.04,2027-12-01,Aisle 11,ambient
Cold-Pressed Jalapeno Lime Cold Pressed Orange Juice 200ml,Kaveri Organics,BEVE-001716,890100787768,Beverages,159,can,39.29,60.38,2027-01-28,Aisle 06,chilled
Farm-Fresh Fresh Chicken Curry Cut 8-Pack,Deccan Milling,MEAT-001717,890100787769,Meat & Seafood,248,pcs,815.51,1299.14,2026-08-30,Aisle 05,chilled
Cured Red Chilli & Garlic Pomfret Whole 1.5L,Patanjali Plantations,MEAT-001718,890100787770,Meat & Seafood,228,pcs,878.58,1449.81,2026-08-31,Aisle 05,chilled
Gourmet Surface Floor Cleaner Rose Family Pack,FarmGold Farms,HOUS-001719,890100787771,Household & Personal Care,55,pack,322.01,547.30,2028-06-13,Aisle 11,ambient
Heritage Matcha Green Tea Tonic Water Premium 150ml,Catch Agro,BEVE-001720,890100787772,Beverages,211,bag,152.40,244.11,2027-01-11,Aisle 05,ambient
Crisp Multigrain Tortillas 500ml,SunBrite Mills,BAKE-001721,890100787773,Bakery & Deli,19,pcs,274.67,492.61,2026-08-31,Aisle 04,chilled
Country Style Paneer Tikka Deli 8-Pack,Saffola Naturals,BAKE-001722,890100787774,Bakery & Deli,91,pcs,150.99,236.65,2026-09-08,Aisle 04,ambient
Aged Chatpata Masala Buffalo Milk 750g,Fortune Farms,DAIR-001723,890100787775,Dairy & Eggs,142,carton,364.30,588.92,2026-09-23,Aisle 03,chilled
Spiced Chana Dal Polished 5L,Green Earth Organics,PANT-001724,890100787776,Pantry & Dry Goods,44,bottle,604.69,791.68,2027-03-31,Aisle 06,ambient
Gourmet Fruit Muffins 10kg,Amul Harvest,BAKE-001725,890100787777,Bakery & Deli,250,pcs,305.02,406.75,2026-08-28,Aisle 03,chilled
Golden Kulcha 4-Pack 150g,Green Earth Mills,BAKE-001726,890100787778,Bakery & Deli,229,box,165.58,270.46,2026-08-30,Aisle 03,chilled
Whole-Grain Desi Cow Ghee 150ml,Nilgiri Provisions,DAIR-001727,890100787779,Dairy & Eggs,79,pack,88.00,154.35,2026-09-11,Aisle 03,chilled
Royal Hash Browns 6pk 2kg,Fortune Provisions,FROZ-001728,890100787780,Frozen Foods,39,bag,378.01,694.06,2027-02-26,Aisle 08,frozen
Country Style Lemon Pepper Butter Croissants 10kg,Kaveri Botanicals,BAKE-001729,890100787781,Bakery & Deli,50,box,110.16,199.65,2026-08-31,Aisle 03,ambient
Farm-Fresh Vanilla Bean Ladyfinger (Bhindi) 150ml,Dabur Provisions,FRES-001730,890100787782,Fresh Produce,179,pcs,55.19,99.33,2026-09-03,Aisle 02,chilled
Royal Badam Milk Drink 500ml,Organic Tattva Harvest,BEVE-001731,890100787783,Beverages,137,carton,319.83,574.00,2027-08-14,Aisle 05,chilled
Roasted Paneer Block 24-Pack,Deccan Organics,DAIR-001732,890100787784,Dairy & Eggs,136,tub,464.18,614.41,2026-09-04,Aisle 02,chilled
Heritage Surface Floor Cleaner Rose 10-Pack,Desi Organics Botanicals,HOUS-001733,890100787785,Household & Personal Care,6,bottle,528.74,966.77,2028-03-02,Aisle 12,ambient
Rustic Chicken Keema 750g,Satvik Mills,MEAT-001734,890100787786,Meat & Seafood,233,kg,600.37,1034.76,2026-08-29,Aisle 05,chilled
Smoked Masala Chai Mosquito Vaporizer Refill 5L,Tata Milling,HOUS-001735,890100787787,Household & Personal Care,144,packet,412.64,697.07,2026-08-27,Aisle 12,ambient
Homestyle Kachi Ghani Mustard Cinnamon Swirl Buns 750ml,Vedic Fresh Mills,BAKE-001736,890100787788,Bakery & Deli,39,pack,87.07,129.96,2026-09-04,Aisle 03,ambient
Sweet Roasted Salted Cashews 24-Pack,SunBrite Agro,SNAC-001737,890100787789,Snacks & Confectionery,127,box,162.27,239.77,2026-08-28,Aisle 10,ambient
Golden Cardamom Spiced Ciabatta Roll 10kg,Bhoomi Milling,BAKE-001738,890100787790,Bakery & Deli,236,box,226.64,304.07,2026-09-08,Aisle 04,chilled
Royal Mint Lime Penne Rigate Pasta 1L,Kaveri Naturals,PANT-001739,890100787791,Pantry & Dry Goods,54,box,305.11,405.27,2026-08-27,Aisle 07,ambient
Crisp Granola Health Bars 250g,Pure Vedic Plantations,SNAC-001740,890100787792,Snacks & Confectionery,182,pack,361.69,594.08,2027-02-21,Aisle 10,ambient
Valley Fresh Chatpata Masala Paneer Paratha Frozen Value Pack,Nilgiri Farms,FROZ-001741,890100787793,Frozen Foods,140,packet,178.24,309.37,2027-04-17,Aisle 09,frozen
Signature Kokum Sharbat 5kg,Green Earth Goods,BEVE-001742,890100787794,Beverages,212,can,207.21,344.62,2027-04-24,Aisle 05,chilled
Spiced Lemon Pepper Fabric Softener Floral 5L,Fortune Farms,HOUS-001743,890100787795,Household & Personal Care,150,tube,532.84,889.48,2027-08-28,Aisle 12,ambient
Organic Tender Coconut Water 750g,FarmGold Milling,BEVE-001744,890100787796,Beverages,92,bottle,300.65,448.30,2027-05-23,Aisle 05,chilled
Plant-Based Bagel Plain 4pk 24-Pack,Heritage Organics,BAKE-001745,890100787797,Bakery & Deli,11,pcs,192.56,244.90,2026-09-04,Aisle 04,ambient
Pure Golden Ginger Clove & Mint Toothpaste 10-Pack,Mother Dairy Springs,HOUS-001746,890100787798,Household & Personal Care,71,bottle,85.29,117.83,2029-03-09,Aisle 11,ambient
Roasted Aloo Tikki 8-Pack 2-Pack,Tata Co.,FROZ-001747,890100787799,Frozen Foods,222,tub,285.15,421.53,2027-01-28,Aisle 09,frozen
Sun-Dried Kesar Pista Mishri Mawa 1L,SunBrite Agro,DAIR-001748,890100787800,Dairy & Eggs,74,packet,353.53,468.43,2026-09-22,Aisle 02,chilled
Traditional Dishwash Gel Lemon 1L,Nature Harvest Foods,HOUS-001749,890100787801,Household & Personal Care,212,pack,271.70,444.88,2029-01-26,Aisle 12,ambient
Wildcrafted Surface Floor Cleaner Rose 500g,Nature Harvest Botanicals,HOUS-001750,890100787802,Household & Personal Care,66,box,453.27,589.31,2028-05-28,Aisle 12,ambient
Sweet Kesar Pista Bamboo Toothbrush 2pk 50g,Ganga Springs,HOUS-001751,890100787803,Household & Personal Care,169,box,266.79,427.95,2027-09-19,Aisle 11,ambient
Premium Mint Lime Butter Croissants 500ml,Bhoomi Plantations,BAKE-001752,890100787804,Bakery & Deli,169,pcs,310.66,442.83,2026-08-27,Aisle 04,chilled
Desi Truffle Infused Alphonso Kulfi Tub 150ml,Green Earth Foods,FROZ-001753,890100787805,Frozen Foods,206,tub,383.98,696.13,2027-06-21,Aisle 09,frozen
Rustic Tandoori Smoked Lassi Mango Infused Family Pack,Kaveri Milling,DAIR-001754,890100787806,Dairy & Eggs,219,pack,297.55,538.13,2026-09-18,Aisle 03,chilled
Unpolished Chicken Keema 750ml,Saffola Springs,MEAT-001755,890100787807,Meat & Seafood,130,pcs,746.73,1342.49,2026-09-01,Aisle 05,chilled
Royal Fresh Chicken Curry Cut 750ml,Amul Milling,MEAT-001756,890100787808,Meat & Seafood,240,kg,465.09,675.08,2026-09-02,Aisle 05,chilled
Spiced Tulsi Honey Organic Green Tea 1kg,Mother Dairy Harvest,BEVE-001757,890100787809,Beverages,208,bag,118.05,202.76,2026-09-12,Aisle 05,chilled
Sun-Dried Mint Lime Masala CTC Tea 1L,Kaveri Springs,BEVE-001758,890100787810,Beverages,42,pack,276.22,509.30,2027-06-27,Aisle 05,ambient
Handcrafted Rose Infused Stainless Steel Scrubber 3pk 8-Pack,Green Earth Co.,HOUS-001759,890100787811,Household & Personal Care,147,tube,494.88,877.77,2026-08-29,Aisle 11,ambient
Low-Sodium Salted Butter 500g,Royal Indian Kitchens,DAIR-001760,890100787812,Dairy & Eggs,228,pack,369.97,527.99,2026-09-21,Aisle 02,chilled
Whole-Grain Rose Infused Pomfret Whole 500g,Dabur Agro,MEAT-001761,890100787813,Meat & Seafood,212,pcs,804.13,1172.77,2026-09-02,Aisle 04,chilled
Premium Cinnamon Spice Desi Cow Ghee 200g,Desi Organics Co.,DAIR-001762,890100787814,Dairy & Eggs,159,box,204.22,376.15,2026-08-29,Aisle 03,chilled
Artisan Chatpata Masala Biodegradable Garbage Bags 400g,Amul Goods,HOUS-001763,890100787815,Household & Personal Care,28,box,304.25,433.98,2029-03-25,Aisle 11,ambient
Unpolished Ayurvedic Bath Soap 750ml,FarmGold Provisions,HOUS-001764,890100787816,Household & Personal Care,59,bottle,214.17,372.47,2028-04-23,Aisle 12,ambient
Raw Red Chilli & Garlic Goat Mince Premium 2kg,Deccan Mills,MEAT-001765,890100787817,Meat & Seafood,212,pack,775.13,1242.81,2026-09-01,Aisle 05,chilled
Handcrafted Nagpur Orange Almond Milk 1L,Pashmina Botanicals,DAIR-001766,890100787818,Dairy & Eggs,35,carton,429.25,641.99,2026-09-10,Aisle 02,chilled
Authentic Floor Disinfectant Pine 4-Pack,Tata Co.,HOUS-001767,890100787819,Household & Personal Care,69,packet,376.35,635.45,2027-04-06,Aisle 11,ambient
Desi Rusk Toast 300g,Bhoomi Farms,BAKE-001768,890100787820,Bakery & Deli,199,box,181.35,321.05,2026-08-28,Aisle 04,ambient
Spiced Strawberries 250g,Kaveri Plantations,FRES-001769,890100787821,Fresh Produce,60,pcs,18.83,27.54,2026-08-30,Aisle 02,ambient
Sweet Golden Ginger Floor Disinfectant Pine Value Pack,Mother Dairy Naturals,HOUS-001770,890100787822,Household & Personal Care,14,box,146.36,260.72,2028-10-08,Aisle 11,ambient
Extra-Virgin Yukon Gold Potatoes 50g,Bhoomi Milling,FRES-001771,890100787823,Fresh Produce,72,bunch,30.37,45.82,2026-09-06,Aisle 02,ambient
Wildcrafted Pasture Eggs 1L,Heritage Naturals,DAIR-001772,890100787824,Dairy & Eggs,20,box,176.53,221.75,2026-09-03,Aisle 03,chilled
Raw Masala Chai Pav 6-Pack 200g,Tata Goods,BAKE-001773,890100787825,Bakery & Deli,227,pcs,312.30,435.22,2026-08-28,Aisle 04,chilled
Desi Tulsi Honey Granola Health Bars 400g,Catch Harvest,SNAC-001774,890100787826,Snacks & Confectionery,92,bag,131.91,177.98,2026-12-22,Aisle 09,ambient
Cured Chicken Sausages 1.5L,Deccan Provisions,MEAT-001775,890100787827,Meat & Seafood,130,kg,306.79,480.75,2026-08-29,Aisle 05,chilled
Heritage Caramelized Onion Lentils Red Masoor 200g,Patanjali Agro,PANT-001776,890100787828,Pantry & Dry Goods,83,bag,615.31,1078.93,2026-08-21,Aisle 07,ambient
Signature Mosquito Vaporizer Refill 150g,Ganga Organics,HOUS-001777,890100787829,Household & Personal Care,23,box,401.08,674.44,2028-08-22,Aisle 12,ambient
Rustic Gourmet Cookies Choco-Chip 4-Pack,Mother Dairy Kitchens,SNAC-001778,890100787830,Snacks & Confectionery,170,pack,96.66,141.01,2026-12-04,Aisle 10,ambient
Premium Herbal Hand Wash Neem 12-Pack,Everest Mills,HOUS-001779,890100787831,Household & Personal Care,97,box,193.24,256.87,2029-02-27,Aisle 11,ambient
Organic Pomfret Whole Value Pack,Urban Roots Kitchens,MEAT-001780,890100787832,Meat & Seafood,41,kg,636.29,1058.49,2026-09-01,Aisle 04,chilled
Plant-Based Basa Fish Fillets 2kg,Pashmina Foods,MEAT-001781,890100787833,Meat & Seafood,162,pcs,394.27,698.19,2026-08-31,Aisle 05,chilled
Free-Range Bhujia Sev 1L,Organic Tattva Kitchens,SNAC-001782,890100787834,Snacks & Confectionery,13,bar,244.16,439.55,2026-08-28,Aisle 10,ambient
Traditional Chicken Sausages 8-Pack,Green Earth Co.,MEAT-001783,890100787835,Meat & Seafood,65,kg,696.91,1141.06,2026-08-29,Aisle 05,chilled
Wildcrafted Desi Cow Ghee 4-Pack,Himalayan Farms,DAIR-001784,890100787836,Dairy & Eggs,74,packet,389.79,638.65,2026-09-18,Aisle 03,chilled
Gluten-Free Sea Salt Butter Murukku 400g,Kaveri Farms,SNAC-001785,890100787837,Snacks & Confectionery,10,pack,138.36,219.40,2027-02-07,Aisle 10,ambient
Whole-Grain Mint Lime Amla Juice Pure 50g,Pashmina Farms,BEVE-001786,890100787838,Beverages,213,bag,170.10,298.45,2027-06-06,Aisle 06,chilled
Zero-Sugar Roasted Salted Cashews 500g,Dabur Naturals,SNAC-001787,890100787839,Snacks & Confectionery,83,tub,74.64,129.90,2027-02-04,Aisle 09,ambient
Artisan Surface Floor Cleaner Rose Family Pack,Everest Foods,HOUS-001788,890100787840,Household & Personal Care,236,packet,326.45,477.85,2029-01-18,Aisle 11,ambient
Gourmet Strawberries 150g,Deccan Harvest,FRES-001789,890100787841,Fresh Produce,157,pack,56.64,80.95,2026-09-02,Aisle 01,ambient
Sweet Paneer Paratha Frozen 2kg,Urban Roots Foods,FROZ-001790,890100787842,Frozen Foods,249,packet,300.49,448.16,2027-04-26,Aisle 09,frozen
Pure Brioche Burger Buns 10kg,Satvik Dairy,BAKE-001791,890100787843,Bakery & Deli,198,box,297.77,387.67,2026-09-06,Aisle 03,ambient
Desi Kachi Ghani Mustard Butter Murukku 350g,Dabur Harvest,SNAC-001792,890100787844,Snacks & Confectionery,200,pack,338.06,605.32,2027-02-25,Aisle 10,ambient
Grass-Fed Iced Lemon Tea 400g,Ganga Botanicals,BEVE-001793,890100787845,Beverages,73,bag,201.31,313.55,2027-04-14,Aisle 05,chilled
Heritage Cardamom Spiced Cheese Croissant 6-Pack,Urban Roots Co.,BAKE-001794,890100787846,Bakery & Deli,141,pcs,212.80,286.69,2026-09-10,Aisle 03,ambient
Cold-Pressed Banana Chips Kerala Style 750g,Himalayan Dairy,SNAC-001795,890100787847,Snacks & Confectionery,226,packet,305.32,474.38,2027-01-22,Aisle 09,ambient
Spiced Parmigiano-Reggiano 330ml,Fortune Goods,DAIR-001796,890100787848,Dairy & Eggs,188,packet,485.87,812.22,2026-09-07,Aisle 03,chilled
Free-Range Chicken Keema 24-Pack,Everest Foods,MEAT-001797,890100787849,Meat & Seafood,7,pcs,889.80,1139.96,2026-08-29,Aisle 05,chilled
Pure Catla Fish Steaks 300g,Catch Organics,MEAT-001798,890100787850,Meat & Seafood,248,kg,588.83,1033.02,2026-08-29,Aisle 05,chilled
Raw Tandoori Smoked California Almonds 330ml,Mother Dairy Milling,SNAC-001799,890100787851,Snacks & Confectionery,134,bar,343.71,446.49,2027-02-11,Aisle 09,ambient
Gluten-Free California Almonds 24-Pack,Bhoomi Plantations,SNAC-001800,890100787852,Snacks & Confectionery,110,pack,144.76,262.00,2027-05-04,Aisle 10,ambient
Country Style Chatpata Masala Chicken Salami 4-Pack,Saffola Provisions,BAKE-001801,890100787853,Bakery & Deli,141,pack,231.58,342.06,2026-08-23,Aisle 03,chilled
Rustic Espresso Roast Ground Coffee 150g,Dabur Kitchens,BEVE-001802,890100787854,Beverages,221,can,268.82,337.21,2027-01-17,Aisle 06,chilled
Smoked Crab Meat Fresh 400g,Pure Vedic Mills,MEAT-001803,890100787855,Meat & Seafood,204,pack,356.25,558.46,2026-08-30,Aisle 05,chilled
Roasted Mustard Oil Kachi Ghani 12-Pack,Saffola Springs,PANT-001804,890100787856,Pantry & Dry Goods,192,bag,465.75,615.63,2027-07-12,Aisle 08,ambient
Desi Cinnamon Spice Fresh Methi 5L,Mother Dairy Co.,FRES-001805,890100787857,Fresh Produce,48,pcs,143.41,207.84,2026-09-08,Aisle 02,chilled
Zero-Sugar Coconut Cream Squid Rings Cleaned 1L,Nature Harvest Naturals,MEAT-001806,890100787858,Meat & Seafood,241,kg,205.10,300.00,2026-08-29,Aisle 05,chilled
Golden Caramelized Onion Herbal Hand Wash Neem 200ml,Heritage Farms,HOUS-001807,890100787859,Household & Personal Care,219,tube,408.32,731.48,2028-05-09,Aisle 12,ambient
Desi Frozen Green Peas 10-Pack,Kaveri Farms,FROZ-001808,890100787860,Frozen Foods,28,bag,129.40,204.91,2027-08-12,Aisle 08,frozen
Golden Jalapeno Lime Electrolyte Energy Drink 250ml,Dabur Plantations,BEVE-001809,890100787861,Beverages,18,carton,116.15,196.98,2027-05-04,Aisle 06,chilled
Roasted Basa Fish Fillets 5kg,Bhoomi Provisions,MEAT-001810,890100787862,Meat & Seafood,75,pack,192.27,261.82,2026-09-03,Aisle 04,chilled
Smoked Poha Thick Flakes 400g,Catch Foods,PANT-001811,890100787863,Pantry & Dry Goods,186,bottle,637.85,1102.22,2027-06-12,Aisle 06,ambient
Stone-Ground Jalapeno Lime Extra Virgin Olive Oil 50g,FarmGold Mills,PANT-001812,890100787864,Pantry & Dry Goods,191,box,633.52,1048.84,2028-04-22,Aisle 07,ambient
Desi Broccoli Crowns 2-Pack,Nature Harvest Mills,FRES-001813,890100787865,Fresh Produce,136,bag,156.62,248.12,2026-08-28,Aisle 01,ambient
Gourmet Sea Salt California Almonds Family Pack,Kaveri Kitchens,SNAC-001814,890100787866,Snacks & Confectionery,11,packet,298.73,492.87,2027-05-14,Aisle 09,ambient
Farm-Fresh Mint Lime Pomfret Whole 350g,Amul Farms,MEAT-001815,890100787867,Meat & Seafood,17,pcs,929.27,1197.08,2026-08-29,Aisle 04,chilled
Rustic Cinnamon Spice Floor Disinfectant Pine 300g,Ganga Milling,HOUS-001816,890100787868,Household & Personal Care,164,bottle,51.94,65.14,2028-03-04,Aisle 12,ambient
Valley Fresh Vanilla Bean Atlantic Salmon Fillet 250g,SunBrite Organics,MEAT-001817,890100787869,Meat & Seafood,68,pack,581.63,841.06,2026-09-01,Aisle 05,chilled
Roasted Smoked Paprika Lentils Red Masoor 350g,SunBrite Mills,PANT-001818,890100787870,Pantry & Dry Goods,98,packet,737.31,1288.42,2028-02-12,Aisle 06,ambient
Farm-Fresh Fruit Muffins 24-Pack,Pashmina Milling,BAKE-001819,890100787871,Bakery & Deli,205,box,183.86,324.82,2026-09-09,Aisle 04,chilled
Premium Salted Butter 24-Pack,Pashmina Plantations,DAIR-001820,890100787872,Dairy & Eggs,131,pack,207.76,360.40,2026-08-15,Aisle 03,chilled
Country Style Pomfret Whole 200g,Kaveri Mills,MEAT-001821,890100787873,Meat & Seafood,180,pack,229.75,420.88,2026-08-28,Aisle 04,chilled
